ENROLLMENT,TUITION PAYMENT MARCH 2022,TUITION PAYMENT MARCH 2023,GENDER,TYPE OF EDUCATIONAL INSTITUTION,EDUCATIONAL INSTITUTION,INSTITUTION STATUS,DEPARTMENT,PROVINCE,DISTRICT,CLASSIFICATION,CAMPUS,FACULTY,PROGRAM/MAJOR,SHIFT/SCHEDULE,BENEFIT DISCOUNTS,STUDY MODE,AGE RANGE OF ENROLLED STUDENT,DISABILITY,NUMBER OF ENROLLED COURSES,AT-RISK COURSE
2,1,1,1,,,,14,98,402,2,6,2,23,2,4,0,3,0,2,0
2,1,1,2,INSTITUTO,IFB,PRIVADA,14,98,464,0,6,0,7,2,4,0,3,0,2,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,540,1,6,5,52,1,4,0,3,0,3,0
2,1,1,2,INSTITUTO,IFB,PRIVADA,14,98,659,0,6,0,5,2,2,0,3,0,2,0
2,1,1,2,COLEGIO,LICEO NAVAL CAPITAN DE CORBETA,ESTATAL,6,24,654,1,6,4,78,2,2,0,2,0,2,0
2,1,1,2,,,,14,98,532,0,6,3,24,0,4,0,4,0,2,0
2,1,1,1,,,,14,98,324,3,6,3,26,1,4,2,2,0,2,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,573,1,6,5,16,2,4,0,4,0,2,0
2,1,1,2,INSTITUTO,IFB,PRIVADA,14,98,352,0,6,0,15,2,4,0,4,0,2,0
2,1,1,2,,,,14,98,521,2,6,4,81,1,4,1,4,0,1,0
2,1,1,2,,,,14,98,532,3,6,3,26,0,4,1,2,0,1,0
2,1,1,2,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,6,24,654,1,6,5,35,2,4,0,3,0,2,0
2,1,1,2,,,,10,111,339,2,6,5,63,0,4,2,1,0,1,0
2,1,1,1,,,,14,98,540,3,6,5,53,1,4,0,1,0,3,0
2,1,1,1,,SEÑOR DEL PERDON,,14,98,532,0,6,5,59,0,4,0,4,0,0,0
2,1,1,2,COLEGIO,MATEMATICO HONORES DEL PINAR,PRIVADA,14,98,532,1,6,6,32,2,4,0,1,0,3,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDADDESANMARTÍNDEP,PRIVADA,14,98,521,0,6,3,24,2,4,0,4,0,3,0
2,0,0,2,COLEGIO,COLEGIO GENERICO/EXTRANJERO,PRIVADA,14,98,308,0,6,2,22,2,4,0,3,0,1,0
2,1,1,1,COLEGIO,LAURA VICUÑA,PRIVADA,6,24,68,1,6,1,17,2,4,2,2,0,1,1
2,1,1,1,,,,14,98,78,2,6,5,56,0,4,1,0,0,1,0
2,1,1,2,,,,14,98,309,2,6,3,25,0,4,2,4,0,2,0
2,1,1,1,,,,14,98,533,2,6,5,68,1,4,0,3,0,2,0
2,1,1,2,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,659,0,6,3,24,2,4,0,4,0,2,0
2,1,1,2,COLEGIO,6047 JOSE MARIA ARGUEDAS,ESTATAL,14,98,533,1,6,7,29,2,4,2,3,0,2,0
2,1,1,2,,,,6,24,68,1,6,0,10,2,4,0,2,0,0,0
2,1,1,2,,,,14,98,606,2,6,3,25,0,4,0,4,0,2,0
2,1,1,1,COLEGIO,SIR ISAAC NEWTON,PRIVADA,14,98,606,0,6,3,24,2,4,0,4,0,2,0
2,1,1,2,COLEGIO,MARIANO,ESTATAL,14,98,54,1,6,4,78,1,4,2,1,0,2,0
2,0,0,1,,,,14,98,157,1,6,6,48,2,4,0,1,0,2,0
2,1,1,2,,,,14,98,308,2,6,6,42,2,4,2,1,0,2,0
2,1,1,2,,PABLO CASALS,,12,153,285,1,6,7,82,2,4,2,3,0,1,0
2,1,1,2,,,,14,98,308,2,6,3,25,1,4,2,1,0,2,0
2,1,1,1,,,,14,98,573,3,6,6,43,1,4,0,2,0,3,0
2,1,1,2,,FE Y ALEGRIA 63 SANTA MARIA DE,,6,24,51,1,6,5,16,1,4,0,1,0,2,0
2,1,1,1,,,,1,139,124,1,6,6,46,0,4,0,1,0,2,0
2,0,0,1,COLEGIO,SAN MARTIN DE PORRES,ESTATAL,14,98,32,0,6,5,59,2,4,0,3,0,3,0
2,1,1,2,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,10,111,371,0,6,3,24,1,4,0,4,0,3,0
2,1,1,1,COLEGIO,LIBERTADOR SAN MARTIN,PRIVADA,14,98,606,1,6,6,57,2,4,0,1,0,1,0
2,1,1,2,,UNIVERSIDAD CESAR VALLEJO,,12,153,636,0,6,0,7,0,4,0,4,0,2,0
2,1,1,2,INSTITUTO,PRESENTACION DE MARIA 41,ESTATAL,14,98,659,1,6,7,29,2,4,2,2,0,2,0
2,0,0,1,,,,6,24,51,3,6,6,43,2,4,1,2,0,2,0
2,1,1,1,INSTITUTO,SISE (FORMACION EDUCATIVA),PRIVADA,14,98,532,1,6,0,4,2,4,0,4,0,2,0
2,1,1,1,,,,14,98,532,3,6,5,53,1,4,2,2,0,1,1
2,0,0,1,COLEGIO,FRANCISCO DE ZELA,PRIVADA,6,24,68,1,6,1,28,2,4,2,1,0,2,0
2,1,1,1,COLEGIO,Universidad Nacional Pedro Rui,ESTATAL,14,98,461,0,6,5,73,1,4,0,4,0,3,0
2,1,1,1,INSTITUTO,RED AVANSYS,PRIVADA,14,98,560,0,6,6,61,2,4,0,3,0,3,0
2,1,1,1,COLEGIO,JOSEPH AND MERY HIGH SCHOOL,PRIVADA,14,98,268,1,6,5,56,2,4,0,1,0,1,0
2,1,1,1,,,,14,98,308,3,6,4,79,2,4,2,1,0,2,0
2,1,1,1,,,,14,98,543,2,6,0,8,2,4,2,1,0,3,0
2,1,1,1,COLEGIO,PAMER,PRIVADA,14,98,573,1,6,6,45,2,4,0,2,0,3,0
2,1,1,1,COLEGIO,UNIVERSIDADNACIONALMAYORDE,ESTATAL,14,98,492,0,6,5,59,2,4,0,4,0,1,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,268,1,6,0,4,0,4,0,3,0,2,0
2,1,1,1,INSTITUTO,IFB,PRIVADA,14,98,660,0,6,0,5,1,2,0,4,0,1,0
2,1,1,1,,,,14,98,137,2,6,0,75,2,4,0,3,0,2,0
2,1,1,1,,,,14,98,308,2,6,3,25,2,4,0,3,0,3,0
2,1,1,2,,,,14,98,268,3,6,4,79,2,4,2,2,0,2,0
2,1,1,1,,,,6,24,654,2,6,5,63,1,4,0,3,0,1,0
2,0,0,1,COLEGIO,INNOVA,PRIVADA,14,98,532,1,6,6,57,2,0,2,1,0,3,0
2,1,1,1,,,,14,98,32,0,6,3,24,1,4,0,3,0,2,0
2,1,1,1,,CUTERVO,,14,98,320,0,6,3,24,2,4,0,4,0,2,0
2,1,1,2,COLEGIO,COLEGIO GENERICO/EXTRANJERO,PRIVADA,14,98,461,0,6,3,24,2,4,0,4,0,3,0
2,1,1,1,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,532,0,6,5,62,1,4,0,4,0,3,0
2,1,1,1,COLEGIO,FE Y ALEGRIA 13,ESTATAL,14,98,606,0,6,6,61,2,4,0,4,0,2,0
2,1,1,1,,,,14,98,320,1,6,1,28,2,4,0,1,0,1,0
2,1,1,1,,,,14,98,157,1,6,7,29,1,4,0,4,0,3,0
2,1,1,2,,,,14,98,540,1,6,3,24,2,4,0,3,0,3,0
2,0,0,1,,,,14,98,308,2,6,3,25,2,4,2,1,0,2,0
2,1,1,2,COLEGIO,EDELMIRA DEL PANDO,ESTATAL,14,98,492,0,6,3,24,2,4,0,4,0,1,0
2,0,0,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,606,1,6,4,78,1,4,0,3,0,0,0
2,1,1,1,,,,14,98,32,3,6,2,20,1,5,2,2,0,2,0
2,1,1,1,,,,6,24,68,3,6,6,43,1,4,2,3,0,2,0
2,1,1,2,,,,14,98,511,1,6,1,17,0,4,0,1,0,2,0
2,1,1,2,COLEGIO,TUPAC AMARU,ESTATAL,14,98,536,1,6,1,17,2,4,0,1,0,1,0
2,1,1,1,COLEGIO,INNOVA SCHOOL,PRIVADA,14,76,227,1,6,6,57,1,4,0,1,0,0,0
2,1,1,2,COLEGIO,REYNA DEL SANTISIMO ROSARIO,PRIVADA,10,44,125,1,6,5,16,1,4,2,1,0,2,0
2,1,1,1,,SERVICIO EDUCATIVO EMPRESARIAL,,6,24,68,1,6,2,19,2,4,2,3,0,2,0
2,1,1,2,COLEGIO,MARIA RAFOLS,PRIVADA,14,98,560,1,6,5,16,2,4,0,1,0,2,0
2,1,1,1,INSTITUTO,IFB,PRIVADA,14,98,295,0,6,0,5,0,2,0,3,0,2,0
2,0,0,1,INSTITUTO,IFB,PRIVADA,14,98,573,0,6,0,5,1,4,0,3,0,1,0
2,1,1,1,COLEGIO,NUESTRA SEÑORA DE MONTSERRAT,PRIVADA,14,98,492,1,6,1,17,2,4,0,1,0,1,0
2,1,1,2,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,320,0,6,5,62,1,4,0,4,0,3,0
2,1,1,1,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,32,1,6,6,32,2,4,0,3,0,0,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,308,0,6,3,24,2,4,0,0,0,3,0
2,1,1,1,COLEGIO,SACO,PRIVADA,14,98,295,1,6,5,33,2,4,0,1,0,1,0
2,1,1,1,COLEGIO,EVARISTE GALOIS,PRIVADA,14,28,554,1,6,5,33,2,4,2,2,0,2,0
2,0,0,2,COLEGIO,0158 SANTA MARIA,ESTATAL,14,98,573,1,6,3,24,2,4,0,1,0,1,0
2,1,1,1,,,,14,98,540,1,6,0,1,0,4,0,2,0,0,0
2,1,1,1,,,,6,24,68,3,6,5,53,1,4,2,2,0,3,0
2,1,1,2,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,10,44,125,1,6,5,52,2,4,0,2,0,2,0
2,1,1,1,,,,14,98,532,2,6,6,42,0,4,1,3,0,2,0
2,0,0,2,INSTITUTO,IFB,PRIVADA,14,98,533,0,6,0,5,0,2,0,3,0,1,0
2,1,1,2,COLEGIO,MENTOR,PRIVADA,14,98,532,1,6,5,16,2,4,2,1,0,1,0
2,1,1,1,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,308,1,6,5,49,1,4,0,3,0,3,0
2,1,1,2,,,,14,98,137,1,6,7,29,2,4,0,2,0,3,0
2,1,1,1,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,560,1,6,6,48,1,4,0,2,0,3,0
2,1,1,2,,TECNIMEDIA,,14,98,573,0,6,5,62,2,4,0,4,0,3,0
2,1,1,2,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,532,1,6,3,24,1,4,0,4,0,3,0
2,1,1,2,INSTITUTO,ESCUELA SUPERIOR PRIVADA DE TE,PRIVADA,14,98,402,1,6,6,36,1,4,0,3,0,3,0
2,1,1,2,COLEGIO,2027 JOSE MARIA ARGUEDAS,ESTATAL,14,98,540,1,6,5,16,0,4,0,1,0,2,0
2,1,1,1,COLEGIO,SOR ANGELA LECCA PUEBLO LIBRE,PRIVADA,14,98,308,1,6,3,24,2,4,0,1,0,1,1
2,1,1,2,COLEGIO,CRISTIANO SHALOM,PRIVADA,14,98,402,1,6,7,29,0,4,0,2,0,3,0
2,1,1,2,COLEGIO,SAN JUAN BOSCO,PRIVADA,14,98,288,1,6,1,17,2,4,0,2,0,0,0
2,1,1,2,COLEGIO,APPU-SAN CARLOS,PRIVADA,14,98,532,1,6,3,24,0,4,0,1,0,2,0
2,1,1,1,,,,14,98,137,1,6,1,17,2,4,0,1,0,2,0
2,1,1,1,,INNOVA,,14,81,205,1,6,6,32,2,4,2,1,0,1,0
2,1,1,1,,,,14,98,295,3,6,5,53,1,4,2,3,0,3,0
2,0,0,1,,UNIVERSIDADNACIONALDETRUJIL,,14,98,540,0,6,3,24,2,4,0,4,0,2,0
2,1,1,1,,,,14,98,295,1,6,1,28,1,4,0,1,0,3,0
2,1,1,1,,,,14,76,110,2,6,0,75,1,4,0,3,0,3,0
2,1,1,1,COLEGIO,POLITECNICO NACIONAL DEL CALLA,ESTATAL,6,24,68,1,6,1,17,1,4,0,4,0,1,0
2,1,1,1,,,,14,28,554,1,6,3,24,1,4,0,1,0,3,0
2,1,1,1,COLEGIO,IGNACIA VELASQUEZ,ESTATAL,14,98,536,1,6,5,52,2,4,2,1,0,2,0
2,1,1,1,,,,14,28,554,3,6,5,53,1,4,2,2,0,3,0
2,0,0,2,INSTITUTO,CESCA,PRIVADA,6,24,654,0,6,6,61,1,4,0,4,0,0,0
2,1,1,1,INSTITUTO,JOSE PARDO,ESTATAL,14,98,157,0,6,6,61,2,4,0,3,0,2,0
2,1,1,2,,,,14,98,295,2,6,3,25,1,4,0,1,0,1,0
2,1,1,2,COLEGIO,LICEO NAVAL ALMIRANTE GUISE,ESTATAL,14,98,324,2,6,0,14,0,4,2,1,0,0,0
2,1,1,2,COLEGIO,COLEGIO MAYOR SISTEMA SAN MARC,PRIVADA,14,98,402,1,6,1,17,1,4,0,2,0,3,0
2,1,1,2,,,,14,98,492,3,6,0,2,2,4,1,2,0,1,0
2,1,1,1,INSTITUTO,CEPEBAN,PRIVADA,14,98,32,0,6,2,22,0,4,0,3,0,2,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,10,44,125,1,6,6,40,2,4,0,2,0,2,0
2,1,1,2,,,,14,98,308,3,6,2,20,0,4,2,2,0,3,0
2,1,1,1,INSTITUTO,CIBERTEC,PRIVADA,14,98,54,0,6,3,24,1,4,0,4,0,3,0
2,1,1,2,,TRILCE DE SANTA BEATRIZ,,14,98,461,1,6,5,16,0,4,0,1,0,3,0
2,1,1,1,,,,14,98,308,3,6,5,53,1,4,2,2,0,3,0
2,1,1,1,,,,14,98,532,3,6,3,26,0,4,2,2,0,3,0
2,1,1,1,,,,14,28,554,3,6,5,53,2,4,2,1,0,2,0
2,1,1,2,,00136,,14,98,288,1,6,1,17,0,4,0,1,0,1,0
2,1,1,1,COLEGIO,SANTA FELICIA,PRIVADA,14,98,32,1,6,6,57,1,4,0,2,0,1,1
2,1,1,2,,,,14,98,573,3,6,3,26,1,4,2,2,0,3,0
2,1,1,1,,,,14,98,660,3,6,3,26,0,4,1,3,0,2,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,308,1,6,3,24,1,4,0,2,0,2,0
2,1,1,2,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,6,24,68,1,6,3,24,0,4,0,2,0,0,0
2,1,1,2,,,,10,44,125,2,6,5,16,1,4,0,1,0,3,0
2,1,1,1,COLEGIO,SANTA MARIA DE FATIMA,PRIVADA,14,98,268,1,6,5,52,1,4,0,2,0,2,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,492,1,6,5,52,0,4,0,3,0,1,0
2,1,1,2,COLEGIO,MARIA MILAGROSA,PRIVADA,14,98,660,1,6,7,29,2,4,0,1,0,3,0
2,1,1,1,INSTITUTO,IFB,PRIVADA,14,98,256,0,6,2,22,2,2,0,4,0,1,0
2,1,1,2,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,6,24,291,1,6,3,24,2,4,0,2,0,2,0
2,1,1,2,,,,14,98,137,2,6,4,81,1,4,2,3,0,2,0
2,1,1,2,,,,10,44,126,2,6,5,63,1,4,0,2,0,4,0
2,1,1,1,INSTITUTO,SISE,PRIVADA,14,98,573,1,6,6,40,1,4,0,3,0,2,0
2,1,1,1,COLEGIO,PAMER,PRIVADA,14,98,540,1,6,6,40,2,4,0,1,0,2,0
2,1,1,2,INSTITUTO,JOSE MARIA ARGUEDAS,ESTATAL,14,98,660,1,6,0,4,1,4,0,1,0,2,0
2,1,1,2,,,,14,98,308,2,6,3,25,0,4,0,4,0,2,0
2,1,1,1,COLEGIO,DIVINO MAESTRO,PRIVADA,14,98,137,1,6,6,40,2,4,2,2,0,2,2
2,1,1,1,,,,14,98,660,1,6,0,1,1,4,0,1,0,3,0
2,1,1,2,COLEGIO,6069 PACHACUTEC,ESTATAL,14,98,659,1,6,3,24,2,4,2,2,0,1,0
2,1,1,1,COLEGIO,SAN ANTONIO MARIANISTAS,PRIVADA,6,24,291,1,6,7,76,2,4,2,4,0,1,0
2,1,1,1,,,,14,98,309,2,6,6,70,1,4,0,1,0,1,0
2,1,1,1,,,,14,98,295,1,6,5,33,0,4,0,3,0,1,0
2,1,1,1,,,,16,148,616,2,6,4,81,1,4,2,1,0,2,2
2,1,1,1,COLEGIO,PAMER,PRIVADA,6,24,68,2,6,0,14,2,4,1,2,0,0,0
2,1,1,1,COLEGIO,NACIONAL RIMAC,ESTATAL,14,98,492,1,6,0,9,2,4,0,2,0,1,0
2,1,1,2,,,,14,98,32,2,6,3,25,1,2,1,4,0,3,0
2,1,0,1,,,,14,98,295,3,6,6,43,2,4,2,2,0,4,0
2,1,1,1,COLEGIO,SANTISIMA VIRGEN DIVINA PASTOR,PRIVADA,14,98,402,1,6,6,45,2,4,0,1,0,1,0
2,1,1,1,INSTITUTO,IFB,PRIVADA,14,98,532,0,6,0,5,0,4,0,3,0,2,0
2,1,1,2,INSTITUTO,MANUEL GONZALES PRADA,ESTATAL,14,98,513,0,6,3,24,1,4,0,4,0,3,0
2,1,1,2,COLEGIO,1209 MARISCAL TORIBIO DE LUZUR,ESTATAL,14,98,32,0,6,2,22,2,4,0,3,0,2,0
2,0,0,1,,,,14,98,660,2,6,3,25,1,4,1,3,0,1,1
2,1,1,2,INSTITUTO,ARGENTINA,ESTATAL,14,98,54,1,6,7,29,2,4,2,3,0,2,0
2,1,1,1,,,,14,98,268,2,6,5,63,0,4,1,2,0,2,0
2,1,1,1,COLEGIO,NUESTRA SEÑORA DEL CARMEN,ESTATAL,14,98,540,1,6,5,52,1,4,0,1,0,1,0
2,1,1,1,,,,14,98,308,2,6,5,68,1,4,1,2,0,2,0
2,0,0,2,COLEGIO,LICEO ROMA,PRIVADA,4,69,39,1,6,7,82,1,4,0,4,0,2,0
2,1,1,2,COLEGIO,SACO,PRIVADA,14,98,137,1,6,6,32,1,4,0,1,0,2,0
2,1,1,2,COLEGIO,AYLLON,PRIVADA,14,98,540,1,6,4,78,2,4,2,2,0,0,0
2,1,1,1,COLEGIO,0003 EL DORADO,ESTATAL,14,98,573,1,6,6,57,1,4,0,4,0,3,0
2,1,1,1,COLEGIO,0003 EL DORADO,ESTATAL,14,98,532,1,6,1,17,2,4,0,3,0,1,1
2,1,1,2,COLEGIO,MASTERCIENCIA,PRIVADA,14,98,464,1,6,7,82,2,4,2,1,0,1,0
2,0,0,1,,,,6,24,51,2,6,3,25,0,4,1,4,0,2,0
2,1,1,1,COLEGIO,ALFREDO REBAZA ACOSTA,ESTATAL,14,98,320,0,6,0,74,0,4,0,4,0,1,0
2,1,1,1,COLEGIO,PAMER,PRIVADA,14,98,327,1,6,6,32,2,4,0,2,0,2,0
2,0,0,1,,,,14,98,327,2,6,6,50,2,4,2,2,0,3,0
2,1,1,1,COLEGIO,SAN JUAN BOSCO,PRIVADA,14,98,295,1,6,5,16,1,4,0,2,0,3,0
2,1,1,1,COLEGIO,1112 VICTOR ANDRES BELAUNDE,ESTATAL,14,98,295,0,6,0,15,2,4,0,4,0,2,0
2,0,0,1,,,,14,98,32,1,6,6,46,2,4,2,3,0,2,0
2,1,1,1,COLEGIO,MARISCAL ANDRES AVELINO CACERE,ESTATAL,18,120,411,1,6,5,30,0,4,0,2,0,1,0
2,0,0,1,COLEGIO,NUESTRA SEÑORA DE LOURDES,PRIVADA,14,98,268,1,6,4,78,2,4,0,1,0,2,0
2,1,1,1,COLEGIO,STANFORD,PRIVADA,14,98,320,1,6,5,30,1,4,2,1,0,3,0
2,1,1,2,,00113,,14,98,308,0,6,5,62,2,4,0,4,0,3,0
2,1,1,2,,,,14,98,533,2,6,0,8,0,4,1,2,0,1,0
2,1,1,2,,SERVICIO EDUCATIVO EMPRESARIAL,,14,98,660,1,6,0,10,0,4,2,3,0,1,0
2,1,1,1,COLEGIO,TRILCE,PRIVADA,14,98,48,1,6,0,1,1,4,0,2,0,2,2
2,1,1,1,,,,14,98,54,2,6,5,68,1,4,0,2,0,3,0
2,0,0,1,,,,6,24,68,3,6,3,26,2,4,2,1,0,3,0
2,1,1,2,,,,14,98,532,3,6,5,53,1,4,0,2,0,1,1
2,1,1,1,,INLEA CORPORATION,,6,24,68,1,6,6,40,1,4,0,1,0,2,2
2,1,1,2,,,,14,98,295,1,6,0,9,1,4,0,1,0,1,0
2,1,1,2,INSTITUTO,IFB,PRIVADA,14,98,573,0,6,0,5,1,4,0,3,0,3,0
2,1,1,2,COLEGIO,TRILCE,PRIVADA,14,98,308,0,6,3,24,1,4,0,4,0,3,0
2,1,1,1,,CEBA - 1128 SAN LUIS,,14,98,32,0,6,6,61,2,4,0,3,0,1,0
2,1,1,1,,,,14,98,54,2,6,5,68,0,4,2,3,0,2,0
2,1,1,2,,,,10,44,125,2,6,0,8,1,4,1,1,0,1,0
2,1,1,2,COLEGIO,JUAN INGUNZA VALDIVIA,ESTATAL,6,24,68,1,6,4,78,2,4,2,2,0,0,0
2,1,1,1,COLEGIO,7707 CRISTO REY,PRIVADA,14,98,137,1,6,5,16,2,4,0,2,0,2,0
2,1,1,2,,00113,,14,98,533,1,6,7,76,1,2,0,2,0,3,0
2,1,1,1,COLEGIO,5049 EMMA DETTMANN DE GUTIERRE,ESTATAL,6,24,68,1,6,5,49,0,4,0,2,0,2,0
2,1,1,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,533,1,6,4,78,1,4,0,3,0,3,0
2,1,1,2,COLEGIO,PERUANO SUIZO DE LOS ANDES,PRIVADA,14,98,32,1,6,4,78,1,4,0,2,0,1,0
2,0,0,1,,,,4,69,84,3,6,0,2,1,4,2,1,0,1,1
2,1,1,1,,,,14,98,540,2,6,5,63,0,4,2,2,0,1,1
2,1,1,2,,,,14,98,327,2,6,3,25,1,4,2,2,0,3,0
2,0,0,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,10,44,125,1,6,5,52,1,4,0,2,0,2,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,10,44,125,1,6,3,24,2,4,0,2,0,1,0
2,1,1,2,COLEGIO,INNOVA SCHOOL,PRIVADA,14,98,540,1,6,0,9,2,4,0,1,0,2,0
2,1,1,2,INSTITUTO,PERUANO DE SISTEMAS SISE,PRIVADA,14,98,308,0,6,0,5,0,4,0,4,0,2,0
2,1,1,1,,,,14,98,532,1,6,5,16,1,4,0,2,0,3,0
2,1,1,1,INSTITUTO,GILDA LILIANA BALLIVIAN ROSADO,ESTATAL,14,98,660,1,6,6,48,2,4,0,4,0,2,0
2,1,1,2,COLEGIO,ALEXANDER VON HUMBOLDT,PRIVADA,10,44,200,1,6,6,50,1,4,0,1,0,1,0
2,1,1,2,,,,14,98,295,1,6,6,39,2,4,0,1,0,1,0
2,1,1,2,INSTITUTO,SELENE,PRIVADA,14,98,309,0,6,0,7,2,4,0,4,0,2,0
2,1,1,1,,,,14,98,103,2,6,5,56,2,4,2,3,0,2,0
2,1,1,1,COLEGIO,LOS EDUCADORES,ESTATAL,14,98,532,1,6,7,76,2,4,0,1,0,2,0
2,1,1,1,,CATOLICO RELIGIOSO SALESIANO S,,14,98,659,0,6,6,61,2,4,0,4,0,3,0
2,1,1,2,COLEGIO,DAVID AUSUBEL,PRIVADA,14,98,532,0,6,0,7,2,4,0,3,0,2,0
2,1,1,2,COLEGIO,UNIVERSIDADNACIONALFEDERICO,ESTATAL,14,98,32,1,6,3,24,2,4,0,4,0,3,0
2,1,1,1,COLEGIO,SIMON BOLIVAR,ESTATAL,14,98,543,1,6,6,57,0,4,0,0,0,2,0
2,1,1,1,COLEGIO,ANDRES AVELINO CACERES D. 3046,ESTATAL,11,73,191,1,6,5,33,1,4,2,1,0,1,0
2,1,1,1,INSTITUTO,SISE,PRIVADA,14,98,54,0,6,6,61,2,4,0,4,0,2,0
2,1,1,1,,,,14,98,309,2,6,6,57,1,4,0,1,0,3,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,308,1,6,3,24,0,4,0,3,0,3,0
2,1,1,1,COLEGIO,UNIVERSIDADDEINGENIERÍAYTE,ESTATAL,14,98,560,1,6,5,56,1,4,0,2,0,3,0
2,1,1,2,INSTITUTO,IFB,PRIVADA,14,98,464,0,6,0,7,0,4,0,3,0,1,0
2,1,1,1,COLEGIO,MENTOR,PRIVADA,14,98,532,1,6,3,24,2,4,0,1,0,2,0
2,1,1,2,COLEGIO,SANTA MARIA DE BREÑA,PRIVADA,14,98,461,0,6,0,5,1,4,0,4,0,2,0
2,1,1,1,COLEGIO,6082 LOS PROCERES,ESTATAL,14,98,573,0,6,5,62,2,4,0,4,0,3,0
2,1,1,1,INSTITUTO,SENATI,PRIVADA,14,98,308,1,6,6,57,1,4,2,4,0,2,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDADINCAGARCILASODE,PRIVADA,14,98,521,1,6,3,24,1,4,0,2,0,3,0
2,1,1,2,INSTITUTO,IFB,PRIVADA,14,98,532,0,6,5,62,2,4,0,3,0,3,0
2,0,0,1,COLEGIO,TRILCE,PRIVADA,14,98,137,1,6,5,33,2,4,0,0,0,2,0
2,1,1,1,,,,14,98,532,2,6,5,68,1,4,0,4,0,1,0
2,1,1,2,,CEBA - SANTA RITA DE CASSIA,,14,28,554,1,6,7,29,2,4,0,1,0,2,0
2,1,1,2,,,,14,98,308,3,6,3,26,0,4,1,2,0,1,0
2,1,1,2,INSTITUTO,ARGENTINA,ESTATAL,14,98,532,0,6,0,7,2,4,0,4,0,1,0
2,1,1,1,COLEGIO,0035 NUESTRA SEÑORA DE LA VISI,ESTATAL,14,98,308,1,6,5,52,2,4,0,1,0,3,3
2,1,1,2,,,,14,98,308,3,6,3,26,0,4,1,1,0,1,0
2,1,1,2,,,,14,76,227,2,6,6,42,0,4,0,2,0,3,3
2,1,1,2,,REINA DE LA PAZ,,14,98,352,0,6,3,24,1,4,0,4,0,3,0
2,1,1,2,,POLICIA,,14,98,137,0,6,3,24,2,4,0,4,0,2,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,309,1,6,3,24,1,4,0,2,0,1,0
2,1,1,2,COLEGIO,NUESTRA SEÑORA DE LA MERCED,PRIVADA,6,24,85,0,6,2,22,1,4,0,4,0,3,0
2,1,1,2,COLEGIO,1 DE MAYO,ESTATAL,14,98,543,1,6,5,16,2,4,0,1,0,2,0
2,1,1,1,,MARINA DE GUERRA DEL PERU,,14,98,157,1,6,5,55,2,4,0,3,0,1,0
2,1,1,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,533,1,6,1,17,2,4,0,2,0,1,0
2,1,1,1,INSTITUTO,IFB,PRIVADA,14,98,256,0,6,0,5,2,4,0,3,0,3,0
2,1,1,1,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,6,24,68,1,6,5,16,2,4,0,3,0,2,0
2,0,0,1,,,,14,98,327,2,6,5,16,2,4,0,4,0,1,0
2,1,1,2,UNIVERSIDAD,UNIVERSIDAD,PRIVADA,14,98,606,1,6,5,16,1,4,0,4,0,3,0
